price_lakhs,area_sqft,bedrooms,bathrooms,location,property_type,furnishing,parking,year_built,city,property_age,age_decade,is_new_build,area_per_bedroom,bath_to_bed_ratio,price_per_sqft,size_category,price_segment,value_score,has_parking,amenity_score,city_tier,city_avg_price,location_price_rank
100.61,2742,1,1,Madhapur,Independent House,Furnished,1,2002,Hyderabad,24,2000,0,2742.0,1.0,3669.22,Large,Premium,27.25,1,2.0,2,76.19,26
76.49,2984,2,2,Pimpri,Independent House,Unfurnished,1,2014,Pune,12,2010,0,1492.0,1.0,2563.34,Extra Large,Mid-Range,39.01,1,1.0,2,72.89,39
51.88,1404,2,2,Banjara Hills,Apartment,Furnished,2,2007,Hyderabad,19,2000,0,702.0,1.0,3695.16,Medium,Mid-Range,27.06,1,3.0,2,76.19,15
109.66,3479,3,3,Wakad,Villa,Semi-Furnished,2,2017,Pune,9,2010,0,1159.7,1.0,3152.06,Extra Large,Premium,31.73,1,2.5,2,72.89,28
69.59,1773,1,2,Banjara Hills,Independent House,Furnished,1,2001,Hyderabad,25,2000,0,1773.0,2.0,3924.99,Medium,Mid-Range,25.48,1,2.0,2,76.19,15
40.95,500,2,2,Madhapur,Apartment,Semi-Furnished,2,2006,Hyderabad,20,2000,0,250.0,1.0,8190.0,Compact,Affordable,12.21,1,2.5,2,76.19,26
114.43,2413,3,4,Whitefield,Independent House,Furnished,0,2020,Bangalore,6,2020,1,804.3,1.33,4742.23,Large,Premium,21.09,0,1.0,1,84.53,11
109.48,3430,1,1,T Nagar,Independent House,Semi-Furnished,1,2002,Chennai,24,2000,0,3430.0,1.0,3191.84,Extra Large,Premium,31.33,1,1.5,2,71.75,36
54.74,500,2,3,Thane,Apartment,Semi-Furnished,2,2021,Mumbai,5,2020,1,250.0,1.5,10948.0,Compact,Mid-Range,9.13,1,2.5,1,145.65,6
73.83,2209,3,2,Pimpri,Independent House,Furnished,1,2004,Pune,22,2000,0,736.3,0.67,3342.24,Large,Mid-Range,29.92,1,2.0,2,72.89,39
109.61,638,3,3,Worli,Apartment,Furnished,2,2014,Mumbai,12,2010,0,212.7,1.0,17180.25,Compact,Premium,5.82,1,3.0,1,145.65,1
82.14,2359,2,1,Porur,Independent House,Unfurnished,1,2008,Chennai,18,2000,0,1179.5,0.5,3481.98,Large,Mid-Range,28.72,1,1.0,2,71.75,37
59.04,1092,1,2,Yelahanka,Independent House,Semi-Furnished,1,2022,Bangalore,4,2020,1,1092.0,2.0,5406.59,Medium,Mid-Range,18.5,1,1.5,1,84.53,19
63.57,661,1,1,Powai,Apartment,Unfurnished,1,2006,Mumbai,20,2000,0,661.0,1.0,9617.25,Compact,Mid-Range,10.4,1,1.0,1,145.65,4
114.34,3555,2,2,OMR,Villa,Unfurnished,2,2019,Chennai,7,2010,1,1777.5,1.0,3216.32,Extra Large,Premium,31.09,1,2.0,2,71.75,29
80.06,1805,2,2,Begumpet,Independent House,Semi-Furnished,1,2007,Hyderabad,19,2000,0,902.5,1.0,4435.46,Large,Mid-Range,22.55,1,1.5,2,76.19,35
188.12,2670,2,2,Goregaon,Villa,Unfurnished,1,2006,Mumbai,20,2000,0,1335.0,1.0,7045.69,Large,Luxury,14.19,1,1.0,1,145.65,5
114.2,919,3,3,Bandra,Apartment,Unfurnished,1,2020,Mumbai,6,2020,1,306.3,1.0,12426.55,Compact,Premium,8.05,1,1.0,1,145.65,2
66.38,1077,4,3,JP Nagar,Apartment,Furnished,0,2017,Bangalore,9,2010,0,269.2,0.75,6163.42,Medium,Mid-Range,16.22,0,1.0,1,84.53,13
72.43,2153,4,4,Pimpri,Independent House,Semi-Furnished,2,2011,Pune,15,2010,0,538.2,1.0,3364.14,Large,Mid-Range,29.73,1,2.5,2,72.89,39
73.7,1527,3,3,Gachibowli,Apartment,Furnished,2,2017,Hyderabad,9,2010,0,509.0,1.0,4826.46,Medium,Mid-Range,20.72,1,3.0,2,76.19,16
76.86,1846,4,4,Hadapsar,Independent House,Furnished,2,2009,Pune,17,2000,0,461.5,1.0,4163.6,Large,Mid-Range,24.02,1,3.0,2,72.89,34
115.39,2852,4,3,Madhapur,Villa,Furnished,2,2018,Hyderabad,8,2010,1,713.0,0.75,4045.93,Extra Large,Premium,24.72,1,3.0,2,76.19,26
49.44,1041,3,3,Pimpri,Apartment,Furnished,1,2008,Pune,18,2000,0,347.0,1.0,4749.28,Medium,Affordable,21.06,1,2.0,2,72.89,39
59.4,500,1,1,Sholinganallur,Apartment,Furnished,2,2019,Chennai,7,2010,1,500.0,1.0,11880.0,Compact,Mid-Range,8.42,1,3.0,2,71.75,27
74.35,2403,2,2,Kukatpally,Villa,Unfurnished,1,2015,Hyderabad,11,2010,0,1201.5,1.0,3094.05,Large,Mid-Range,32.32,1,1.0,2,76.19,24
200.87,2917,3,4,Goregaon,Independent House,Semi-Furnished,2,2013,Mumbai,13,2010,0,972.3,1.33,6886.18,Extra Large,Luxury,14.52,1,2.5,1,145.65,5
60.43,1794,4,4,Porur,Apartment,Furnished,2,2021,Chennai,5,2020,1,448.5,1.0,3368.45,Medium,Mid-Range,29.69,1,3.0,2,71.75,37
89.84,1900,4,4,Kukatpally,Villa,Unfurnished,2,2021,Hyderabad,5,2020,1,475.0,1.0,4728.42,Large,Mid-Range,21.15,1,2.0,2,76.19,24
109.12,3076,4,3,Hitech City,Villa,Semi-Furnished,1,2005,Hyderabad,21,2000,0,769.0,0.75,3547.46,Extra Large,Premium,28.19,1,1.5,2,76.19,17
154.55,1549,4,3,Andheri,Villa,Unfurnished,0,2019,Mumbai,7,2010,1,387.2,0.75,9977.4,Medium,Luxury,10.02,0,0.0,1,145.65,3
87.65,2119,2,2,Baner,Villa,Unfurnished,0,2020,Pune,6,2020,1,1059.5,1.0,4136.39,Large,Mid-Range,24.18,0,0.0,2,72.89,30
80.6,2374,4,4,Sholinganallur,Villa,Furnished,1,2012,Chennai,14,2010,0,593.5,1.0,3395.11,Large,Mid-Range,29.45,1,2.0,2,71.75,27
28.42,991,4,5,Tambaram,Independent House,Unfurnished,1,2008,Chennai,18,2000,0,247.8,1.25,2867.81,Compact,Affordable,34.87,1,1.0,2,71.75,40
64.83,1057,3,3,Hitech City,Apartment,Semi-Furnished,1,2016,Hyderabad,10,2010,0,352.3,1.0,6133.4,Medium,Mid-Range,16.3,1,1.5,2,76.19,17
65.55,1157,2,1,Electronic City,Apartment,Unfurnished,0,2011,Bangalore,15,2010,0,578.5,0.5,5665.51,Medium,Mid-Range,17.65,0,0.0,1,84.53,10
71.15,2104,1,1,Kothrud,Independent House,Unfurnished,1,1997,Pune,29,1990,0,2104.0,1.0,3381.65,Large,Mid-Range,29.57,1,1.0,2,72.89,31
126.0,3109,3,2,Hebbal,Villa,Furnished,1,1999,Bangalore,27,1990,0,1036.3,0.67,4052.75,Extra Large,Premium,24.67,1,2.0,1,84.53,18
139.38,3691,3,2,Koramangala,Villa,Furnished,0,2024,Bangalore,2,2020,1,1230.3,0.67,3776.21,Extra Large,Premium,26.48,0,1.0,1,84.53,9
43.45,918,4,4,Yelahanka,Apartment,Furnished,1,1995,Bangalore,31,1990,0,229.5,1.0,4733.12,Compact,Affordable,21.13,1,2.0,1,84.53,19
52.97,1296,3,2,T Nagar,Apartment,Unfurnished,2,2012,Chennai,14,2010,0,432.0,0.67,4087.19,Medium,Mid-Range,24.47,1,2.0,2,71.75,36
95.1,3211,1,1,Kukatpally,Villa,Unfurnished,1,2009,Hyderabad,17,2000,0,3211.0,1.0,2961.69,Extra Large,Mid-Range,33.76,1,1.0,2,76.19,24
36.98,566,4,4,Hitech City,Apartment,Unfurnished,1,2017,Hyderabad,9,2010,0,141.5,1.0,6533.57,Compact,Affordable,15.31,1,1.0,2,76.19,17
92.9,2051,2,2,Koregaon Park,Independent House,Furnished,0,1995,Pune,31,1990,0,1025.5,1.0,4529.5,Large,Mid-Range,22.08,0,1.0,2,72.89,23
150.34,1554,1,1,Powai,Apartment,Semi-Furnished,1,2021,Mumbai,5,2020,1,1554.0,1.0,9674.39,Medium,Luxury,10.34,1,1.5,1,145.65,4
112.16,2826,1,1,Hitech City,Villa,Unfurnished,2,2015,Hyderabad,11,2010,0,2826.0,1.0,3968.86,Extra Large,Premium,25.2,1,2.0,2,76.19,17
108.43,2360,4,5,Koramangala,Independent House,Furnished,0,1998,Bangalore,28,1990,0,590.0,1.25,4594.49,Large,Premium,21.77,0,1.0,1,84.53,9
83.37,2033,1,2,Gachibowli,Villa,Unfurnished,2,2014,Hyderabad,12,2010,0,2033.0,2.0,4100.84,Large,Mid-Range,24.39,1,2.0,2,76.19,16
105.91,2449,2,2,BTM Layout,Independent House,Semi-Furnished,1,2017,Bangalore,9,2010,0,1224.5,1.0,4324.62,Large,Premium,23.12,1,1.5,1,84.53,14
86.47,1924,1,1,Whitefield,Villa,Semi-Furnished,1,2023,Bangalore,3,2020,1,1924.0,1.0,4494.28,Large,Mid-Range,22.25,1,1.5,1,84.53,11
41.6,723,1,1,Koregaon Park,Apartment,Unfurnished,1,2009,Pune,17,2000,0,723.0,1.0,5753.8,Compact,Affordable,17.38,1,1.0,2,72.89,23
102.96,2523,4,4,Hadapsar,Independent House,Furnished,1,2018,Pune,8,2010,1,630.8,1.0,4080.86,Large,Premium,24.5,1,2.0,2,72.89,34
35.6,1210,3,4,Tambaram,Apartment,Semi-Furnished,2,2020,Chennai,6,2020,1,403.3,1.33,2942.15,Medium,Affordable,33.99,1,2.5,2,71.75,40
84.71,1955,1,1,Indiranagar,Villa,Unfurnished,1,2015,Bangalore,11,2010,0,1955.0,1.0,4332.99,Large,Mid-Range,23.08,1,1.0,1,84.53,12
93.44,1349,3,2,Thane,Apartment,Semi-Furnished,0,1997,Mumbai,29,1990,0,449.7,0.67,6926.61,Medium,Mid-Range,14.44,0,0.5,1,145.65,6
102.73,2293,2,2,Indiranagar,Apartment,Semi-Furnished,0,2016,Bangalore,10,2010,0,1146.5,1.0,4480.16,Large,Premium,22.32,0,0.5,1,84.53,12
127.92,3101,2,2,BTM Layout,Villa,Furnished,2,2023,Bangalore,3,2020,1,1550.5,1.0,4125.12,Extra Large,Premium,24.24,1,3.0,1,84.53,14
77.78,1767,3,3,BTM Layout,Villa,Furnished,1,2000,Bangalore,26,2000,0,589.0,1.0,4401.81,Medium,Mid-Range,22.72,1,2.0,1,84.53,14
103.15,2421,2,2,Gachibowli,Independent House,Furnished,1,2018,Hyderabad,8,2010,1,1210.5,1.0,4260.64,Large,Premium,23.47,1,2.0,2,76.19,16
150.41,1888,2,2,Thane,Apartment,Semi-Furnished,1,2004,Mumbai,22,2000,0,944.0,1.0,7966.63,Large,Luxury,12.55,1,1.5,1,145.65,6
101.37,2687,2,2,Anna Nagar,Villa,Furnished,0,2004,Chennai,22,2000,0,1343.5,1.0,3772.61,Large,Premium,26.51,0,1.0,2,71.75,22
82.61,1171,4,4,Whitefield,Apartment,Semi-Furnished,0,2018,Bangalore,8,2010,1,292.8,1.0,7054.65,Medium,Mid-Range,14.18,0,0.5,1,84.53,11
89.67,1791,4,4,Indiranagar,Apartment,Furnished,1,2015,Bangalore,11,2010,0,447.8,1.0,5006.7,Medium,Mid-Range,19.97,1,2.0,1,84.53,12
66.08,1780,3,3,Tambaram,Villa,Furnished,1,2019,Chennai,7,2010,1,593.3,1.0,3712.36,Medium,Mid-Range,26.94,1,2.0,2,71.75,40
69.25,2201,3,3,Porur,Independent House,Semi-Furnished,1,2013,Chennai,13,2010,0,733.7,1.0,3146.3,Large,Mid-Range,31.78,1,1.5,2,71.75,37
57.82,1248,1,1,Yelahanka,Apartment,Unfurnished,1,2014,Bangalore,12,2010,0,1248.0,1.0,4633.01,Medium,Mid-Range,21.58,1,1.0,1,84.53,19
83.98,1998,3,3,Begumpet,Independent House,Semi-Furnished,1,2017,Hyderabad,9,2010,0,666.0,1.0,4203.2,Large,Mid-Range,23.79,1,1.5,2,76.19,35
67.68,1764,2,2,Sholinganallur,Apartment,Semi-Furnished,1,2008,Chennai,18,2000,0,882.0,1.0,3836.73,Medium,Mid-Range,26.06,1,1.5,2,71.75,27
105.11,1107,2,2,Borivali,Apartment,Unfurnished,1,2001,Mumbai,25,2000,0,553.5,1.0,9495.03,Medium,Premium,10.53,1,1.0,1,145.65,7
77.85,888,2,2,Navi Mumbai,Apartment,Furnished,0,2000,Mumbai,26,2000,0,444.0,1.0,8766.89,Compact,Mid-Range,11.41,0,1.0,1,145.65,8
111.8,2359,3,3,Whitefield,Independent House,Semi-Furnished,1,2020,Bangalore,6,2020,1,786.3,1.0,4739.3,Large,Premium,21.1,1,1.5,1,84.53,11
74.0,1499,1,2,Whitefield,Apartment,Furnished,1,2019,Bangalore,7,2010,1,1499.0,2.0,4936.62,Medium,Mid-Range,20.26,1,2.0,1,84.53,11
37.51,500,3,3,Wakad,Apartment,Unfurnished,2,2000,Pune,26,2000,0,166.7,1.0,7502.0,Compact,Affordable,13.33,1,2.0,2,72.89,28
70.57,1963,3,4,Indiranagar,Independent House,Furnished,0,2006,Bangalore,20,2000,0,654.3,1.33,3595.01,Large,Mid-Range,27.82,0,1.0,1,84.53,12
110.74,2132,1,1,Thane,Villa,Unfurnished,1,2001,Mumbai,25,2000,0,2132.0,1.0,5194.18,Large,Premium,19.25,1,1.0,1,145.65,6
93.31,2925,1,1,Yelahanka,Villa,Unfurnished,2,2002,Bangalore,24,2000,0,2925.0,1.0,3190.09,Extra Large,Mid-Range,31.35,1,2.0,1,84.53,19
83.12,3257,1,2,Pimpri,Independent House,Furnished,1,1996,Pune,30,1990,0,3257.0,2.0,2552.04,Extra Large,Mid-Range,39.18,1,2.0,2,72.89,39
63.86,1763,3,3,Wakad,Villa,Unfurnished,1,2013,Pune,13,2010,0,587.7,1.0,3622.23,Medium,Mid-Range,27.61,1,1.0,2,72.89,28
133.3,1759,3,3,Goregaon,Independent House,Furnished,1,2009,Mumbai,17,2000,0,586.3,1.0,7578.17,Medium,Premium,13.2,1,2.0,1,145.65,5
43.61,500,4,5,Hebbal,Apartment,Unfurnished,1,2014,Bangalore,12,2010,0,125.0,1.25,8722.0,Compact,Affordable,11.47,1,1.0,1,84.53,18
120.4,3251,1,1,Adyar,Independent House,Semi-Furnished,1,2003,Chennai,23,2000,0,3251.0,1.0,3703.48,Extra Large,Premium,27.0,1,1.5,2,71.75,21
86.14,1977,2,3,Gachibowli,Villa,Semi-Furnished,0,2001,Hyderabad,25,2000,0,988.5,1.5,4357.11,Large,Mid-Range,22.95,0,0.5,2,76.19,16
47.5,828,4,5,Baner,Apartment,Furnished,2,2015,Pune,11,2010,0,207.0,1.25,5736.71,Compact,Affordable,17.43,1,3.0,2,72.89,30
71.4,2085,2,1,Kukatpally,Independent House,Semi-Furnished,2,2011,Hyderabad,15,2010,0,1042.5,0.5,3424.46,Large,Mid-Range,29.2,1,2.5,2,76.19,24
90.05,2322,3,3,Begumpet,Apartment,Furnished,1,1997,Hyderabad,29,1990,0,774.0,1.0,3878.12,Large,Mid-Range,25.79,1,2.0,2,76.19,35
66.69,1391,2,2,Baner,Villa,Furnished,1,2009,Pune,17,2000,0,695.5,1.0,4794.39,Medium,Mid-Range,20.86,1,2.0,2,72.89,30
99.18,2106,2,1,Banjara Hills,Independent House,Furnished,1,2014,Hyderabad,12,2010,0,1053.0,0.5,4709.4,Large,Mid-Range,21.23,1,2.0,2,76.19,15
102.38,2850,3,3,OMR,Villa,Furnished,0,2015,Chennai,11,2010,0,950.0,1.0,3592.28,Extra Large,Premium,27.84,0,1.0,2,71.75,29
32.33,714,2,2,Pimpri,Apartment,Furnished,1,2009,Pune,17,2000,0,357.0,1.0,4528.01,Compact,Affordable,22.08,1,2.0,2,72.89,39
127.82,3579,3,3,Electronic City,Villa,Semi-Furnished,0,2009,Bangalore,17,2000,0,1193.0,1.0,3571.39,Extra Large,Premium,28.0,0,0.5,1,84.53,10
78.26,2348,3,2,Kondapur,Independent House,Unfurnished,1,2000,Hyderabad,26,2000,0,782.7,0.67,3333.05,Large,Mid-Range,30.0,1,1.0,2,76.19,32
182.0,2744,1,2,Thane,Villa,Unfurnished,1,1999,Mumbai,27,1990,0,2744.0,2.0,6632.65,Large,Luxury,15.08,1,1.0,1,145.65,6
37.23,769,4,4,Kondapur,Apartment,Unfurnished,1,2016,Hyderabad,10,2010,0,192.2,1.0,4841.35,Compact,Affordable,20.66,1,1.0,2,76.19,32
57.06,1180,1,1,Viman Nagar,Apartment,Unfurnished,0,2013,Pune,13,2010,0,1180.0,1.0,4835.59,Medium,Mid-Range,20.68,0,0.0,2,72.89,20
81.1,2440,3,3,Sholinganallur,Villa,Semi-Furnished,1,2000,Chennai,26,2000,0,813.3,1.0,3323.77,Large,Mid-Range,30.09,1,1.5,2,71.75,27
87.85,2944,3,3,JP Nagar,Villa,Unfurnished,2,1996,Bangalore,30,1990,0,981.3,1.0,2984.04,Extra Large,Mid-Range,33.51,1,2.0,1,84.53,13
67.26,1525,2,3,Anna Nagar,Independent House,Unfurnished,1,2019,Chennai,7,2010,1,762.5,1.5,4410.49,Medium,Mid-Range,22.67,1,1.0,2,71.75,22
75.85,1742,4,4,BTM Layout,Independent House,Semi-Furnished,2,2010,Bangalore,16,2010,0,435.5,1.0,4354.19,Medium,Mid-Range,22.97,1,2.5,1,84.53,14
79.82,2210,3,3,Kothrud,Independent House,Furnished,2,2000,Pune,26,2000,0,736.7,1.0,3611.76,Large,Mid-Range,27.69,1,3.0,2,72.89,31
51.3,1495,1,1,Porur,Independent House,Semi-Furnished,0,2006,Chennai,20,2000,0,1495.0,1.0,3431.44,Medium,Mid-Range,29.14,0,0.5,2,71.75,37
116.43,2498,1,1,Banjara Hills,Independent House,Unfurnished,1,2016,Hyderabad,10,2010,0,2498.0,1.0,4660.93,Large,Premium,21.45,1,1.0,2,76.19,15
55.11,1209,3,3,Begumpet,Apartment,Unfurnished,1,2017,Hyderabad,9,2010,0,403.0,1.0,4558.31,Medium,Mid-Range,21.94,1,1.0,2,76.19,35
82.99,807,3,3,Worli,Apartment,Furnished,2,2002,Mumbai,24,2000,0,269.0,1.0,10283.77,Compact,Mid-Range,9.72,1,3.0,1,145.65,1
75.83,2155,1,1,Adyar,Villa,Semi-Furnished,1,2002,Chennai,24,2000,0,2155.0,1.0,3518.79,Large,Mid-Range,28.42,1,1.5,2,71.75,21
122.66,2427,3,4,Indiranagar,Independent House,Furnished,1,2011,Bangalore,15,2010,0,809.0,1.33,5053.98,Large,Premium,19.79,1,2.0,1,84.53,12
202.63,1737,2,2,Worli,Independent House,Semi-Furnished,1,2014,Mumbai,12,2010,0,868.5,1.0,11665.52,Medium,Luxury,8.57,1,1.5,1,145.65,1
93.45,2149,3,3,Whitefield,Villa,Furnished,1,2019,Bangalore,7,2010,1,716.3,1.0,4348.53,Large,Mid-Range,23.0,1,2.0,1,84.53,11
82.1,2880,4,4,Baner,Independent House,Unfurnished,1,2014,Pune,12,2010,0,720.0,1.0,2850.69,Extra Large,Mid-Range,35.08,1,1.0,2,72.89,30
42.19,999,3,3,Velachery,Apartment,Unfurnished,2,1996,Chennai,30,1990,0,333.0,1.0,4223.22,Compact,Affordable,23.68,1,2.0,2,71.75,33
69.69,1829,1,1,Hadapsar,Apartment,Furnished,1,2007,Pune,19,2000,0,1829.0,1.0,3810.28,Large,Mid-Range,26.24,1,2.0,2,72.89,34
79.65,2205,4,5,Electronic City,Villa,Semi-Furnished,1,2006,Bangalore,20,2000,0,551.2,1.25,3612.24,Large,Mid-Range,27.68,1,1.5,1,84.53,10
56.29,866,2,3,BTM Layout,Apartment,Unfurnished,1,2016,Bangalore,10,2010,0,433.0,1.5,6500.0,Compact,Mid-Range,15.38,1,1.0,1,84.53,14
77.8,1944,2,1,JP Nagar,Apartment,Furnished,0,1998,Bangalore,28,1990,0,972.0,0.5,4002.06,Large,Mid-Range,24.99,0,1.0,1,84.53,13
100.56,2887,1,1,Anna Nagar,Independent House,Semi-Furnished,1,2018,Chennai,8,2010,1,2887.0,1.0,3483.2,Extra Large,Premium,28.71,1,1.5,2,71.75,22
86.63,2487,4,5,Baner,Independent House,Unfurnished,1,2001,Pune,25,2000,0,621.8,1.25,3483.31,Large,Mid-Range,28.71,1,1.0,2,72.89,30
217.51,2689,2,2,Andheri,Independent House,Unfurnished,1,2017,Mumbai,9,2010,0,1344.5,1.0,8088.88,Large,Luxury,12.36,1,1.0,1,145.65,3
99.29,2085,3,3,Indiranagar,Apartment,Semi-Furnished,2,2011,Bangalore,15,2010,0,695.0,1.0,4762.11,Large,Mid-Range,21.0,1,2.5,1,84.53,12
95.95,2420,3,4,Hinjewadi,Independent House,Unfurnished,0,2014,Pune,12,2010,0,806.7,1.33,3964.88,Large,Mid-Range,25.22,0,0.0,2,72.89,25
168.47,2093,1,1,Borivali,Independent House,Unfurnished,1,2002,Mumbai,24,2000,0,2093.0,1.0,8049.21,Large,Luxury,12.42,1,1.0,1,145.65,7
106.72,1441,3,3,Andheri,Apartment,Semi-Furnished,2,1996,Mumbai,30,1990,0,480.3,1.0,7405.97,Medium,Premium,13.5,1,2.5,1,145.65,3
60.82,1144,2,2,Gachibowli,Apartment,Semi-Furnished,2,2002,Hyderabad,24,2000,0,572.0,1.0,5316.43,Medium,Mid-Range,18.81,1,2.5,2,76.19,16
104.07,2714,3,4,BTM Layout,Villa,Semi-Furnished,0,2008,Bangalore,18,2000,0,904.7,1.33,3834.56,Large,Premium,26.08,0,0.5,1,84.53,14
32.8,889,2,3,Koregaon Park,Apartment,Semi-Furnished,1,1997,Pune,29,1990,0,444.5,1.5,3689.54,Compact,Affordable,27.1,1,1.5,2,72.89,23
58.41,1300,4,5,Yelahanka,Apartment,Semi-Furnished,2,2014,Bangalore,12,2010,0,325.0,1.25,4493.08,Medium,Mid-Range,22.26,1,2.5,1,84.53,19
180.51,2675,3,4,Andheri,Villa,Semi-Furnished,1,1997,Mumbai,29,1990,0,891.7,1.33,6748.04,Large,Luxury,14.82,1,1.5,1,145.65,3
52.38,1301,3,3,Pimpri,Apartment,Furnished,1,2021,Pune,5,2020,1,433.7,1.0,4026.13,Medium,Mid-Range,24.84,1,2.0,2,72.89,39
51.19,997,3,2,Gachibowli,Apartment,Unfurnished,1,2016,Hyderabad,10,2010,0,332.3,0.67,5134.4,Compact,Mid-Range,19.48,1,1.0,2,76.19,16
76.14,2117,2,3,Hadapsar,Villa,Furnished,0,2024,Pune,2,2020,1,1058.5,1.5,3596.6,Large,Mid-Range,27.8,0,1.0,2,72.89,34
84.5,2443,4,4,Hadapsar,Independent House,Furnished,1,2019,Pune,7,2010,1,610.8,1.0,3458.86,Large,Mid-Range,28.91,1,2.0,2,72.89,34
67.38,1234,4,4,Indiranagar,Independent House,Semi-Furnished,1,2017,Bangalore,9,2010,0,308.5,1.0,5460.29,Medium,Mid-Range,18.31,1,1.5,1,84.53,12
48.15,1408,1,1,BTM Layout,Independent House,Semi-Furnished,2,2012,Bangalore,14,2010,0,1408.0,1.0,3419.74,Medium,Affordable,29.24,1,2.5,1,84.53,14
225.17,2818,4,4,Powai,Independent House,Unfurnished,0,2016,Mumbai,10,2010,0,704.5,1.0,7990.42,Extra Large,Luxury,12.51,0,0.0,1,145.65,4
116.64,2411,4,5,Electronic City,Independent House,Furnished,1,2002,Bangalore,24,2000,0,602.8,1.25,4837.83,Large,Premium,20.67,1,2.0,1,84.53,10
61.27,1398,4,4,Yelahanka,Independent House,Furnished,1,2018,Bangalore,8,2010,1,349.5,1.0,4382.69,Medium,Mid-Range,22.82,1,2.0,1,84.53,19
89.9,2109,4,4,Anna Nagar,Independent House,Semi-Furnished,2,2022,Chennai,4,2020,1,527.2,1.0,4262.68,Large,Mid-Range,23.46,1,2.5,2,71.75,22
40.39,650,3,3,Hinjewadi,Apartment,Furnished,0,2009,Pune,17,2000,0,216.7,1.0,6213.85,Compact,Affordable,16.09,0,1.0,2,72.89,25
65.35,1196,3,2,Koregaon Park,Independent House,Furnished,0,2023,Pune,3,2020,1,398.7,0.67,5464.05,Medium,Mid-Range,18.3,0,1.0,2,72.89,23
122.76,4104,3,3,Kothrud,Villa,Semi-Furnished,1,2017,Pune,9,2010,0,1368.0,1.0,2991.23,Extra Large,Premium,33.43,1,1.5,2,72.89,31
51.36,967,1,1,Gachibowli,Apartment,Unfurnished,1,2000,Hyderabad,26,2000,0,967.0,1.0,5311.27,Compact,Mid-Range,18.83,1,1.0,2,76.19,16
122.42,2878,2,2,Hebbal,Independent House,Semi-Furnished,1,2016,Bangalore,10,2010,0,1439.0,1.0,4253.65,Extra Large,Premium,23.51,1,1.5,1,84.53,18
63.85,1731,2,2,Yelahanka,Apartment,Semi-Furnished,1,2016,Bangalore,10,2010,0,865.5,1.0,3688.62,Medium,Mid-Range,27.11,1,1.5,1,84.53,19
144.01,1601,3,3,Andheri,Apartment,Furnished,0,1998,Mumbai,28,1990,0,533.7,1.0,8995.0,Medium,Premium,11.12,0,1.0,1,145.65,3
249.92,2667,3,4,Worli,Independent House,Unfurnished,0,2016,Mumbai,10,2010,0,889.0,1.33,9370.83,Large,Luxury,10.67,0,0.0,1,145.65,1
79.89,1770,2,3,JP Nagar,Independent House,Unfurnished,2,2011,Bangalore,15,2010,0,885.0,1.5,4513.56,Medium,Mid-Range,22.16,1,2.0,1,84.53,13
100.74,2382,2,2,Hitech City,Villa,Unfurnished,1,2024,Hyderabad,2,2020,1,1191.0,1.0,4229.22,Large,Premium,23.65,1,1.0,2,76.19,17
73.64,1339,1,1,Electronic City,Apartment,Semi-Furnished,2,2023,Bangalore,3,2020,1,1339.0,1.0,5499.63,Medium,Mid-Range,18.18,1,2.5,1,84.53,10
95.52,650,2,1,Worli,Apartment,Semi-Furnished,1,2007,Mumbai,19,2000,0,325.0,0.5,14695.38,Compact,Mid-Range,6.8,1,1.5,1,145.65,1
76.03,2438,2,2,Hadapsar,Villa,Semi-Furnished,1,2005,Pune,21,2000,0,1219.0,1.0,3118.54,Large,Mid-Range,32.07,1,1.5,2,72.89,34
79.27,1627,3,4,Gachibowli,Apartment,Furnished,1,2002,Hyderabad,24,2000,0,542.3,1.33,4872.16,Medium,Mid-Range,20.52,1,2.0,2,76.19,16
103.68,1345,3,3,Goregaon,Apartment,Unfurnished,2,2007,Mumbai,19,2000,0,448.3,1.0,7708.55,Medium,Premium,12.97,1,2.0,1,145.65,5
43.14,874,4,4,Tambaram,Apartment,Furnished,2,2000,Chennai,26,2000,0,218.5,1.0,4935.93,Compact,Affordable,20.26,1,3.0,2,71.75,40
41.47,515,2,2,Koregaon Park,Apartment,Furnished,0,2015,Pune,11,2010,0,257.5,1.0,8052.43,Compact,Affordable,12.42,0,1.0,2,72.89,23
107.01,3373,2,2,Velachery,Villa,Semi-Furnished,1,2017,Chennai,9,2010,0,1686.5,1.0,3172.55,Extra Large,Premium,31.52,1,1.5,2,71.75,33
115.26,3071,2,2,BTM Layout,Villa,Furnished,1,1995,Bangalore,31,1990,0,1535.5,1.0,3753.17,Extra Large,Premium,26.64,1,2.0,1,84.53,14
94.93,3541,2,2,Porur,Villa,Unfurnished,2,2003,Chennai,23,2000,0,1770.5,1.0,2680.88,Extra Large,Mid-Range,37.3,1,2.0,2,71.75,37
38.63,901,4,5,Hinjewadi,Apartment,Unfurnished,2,2014,Pune,12,2010,0,225.2,1.25,4287.46,Compact,Affordable,23.32,1,2.0,2,72.89,25
99.62,3060,4,3,Porur,Villa,Semi-Furnished,0,2010,Chennai,16,2010,0,765.0,0.75,3255.56,Extra Large,Mid-Range,30.72,0,0.5,2,71.75,37
66.48,1665,2,2,Sholinganallur,Apartment,Semi-Furnished,1,2018,Chennai,8,2010,1,832.5,1.0,3992.79,Medium,Mid-Range,25.05,1,1.5,2,71.75,27
